"x","y","text"
118,1.08044931062772,"Text entry 118"
119,-0.300632214996743,"Text entry 119"
120,-0.0541735765505219,"Text entry 120"
121,2.55697498003503,"Text entry 121"
122,0.396041257267688,"Text entry 122"
123,0.416190515171028,"Text entry 123"
124,0.134718790370092,"Text entry 124"
125,2.12901135734878,"Text entry 125"
126,0.364012536155402,"Text entry 126"
127,0.837206827495684,"Text entry 127"
128,1.06794017886895,"Text entry 128"
129,-1.78616405357053,"Text entry 129"
130,1.06678319130116,"Text entry 130"
131,0.471591926728442,"Text entry 131"
132,-0.524211494721643,"Text entry 132"
133,0.890796622727315,"Text entry 133"
134,-0.935376135293926,"Text entry 134"
135,0.441187045647773,"Text entry 135"
136,-1.34627719505218,"Text entry 136"
137,2.14165834025106,"Text entry 137"
138,0.206140673883185,"Text entry 138"
139,0.124747292557882,"Text entry 139"
140,-1.72440856234113,"Text entry 140"
141,-0.828999729560537,"Text entry 141"
142,-0.482957813484376,"Text entry 142"
143,-0.554920502684825,"Text entry 143"
144,0.0748075553225546,"Text entry 144"
145,0.654923672202794,"Text entry 145"
146,-0.058684911504082,"Text entry 146"
147,-0.568167939838573,"Text entry 147"
148,-0.204561361800976,"Text entry 148"
149,0.352126532386323,"Text entry 149"
150,1.11710978063516,"Text entry 150"
151,0.220415249827731,"Text entry 151"
152,0.507010724762241,"Text entry 152"
153,-0.157536139032378,"Text entry 153"
154,0.755617622010478,"Text entry 154"
155,1.61648906963082,"Text entry 155"
156,0.951943658789826,"Text entry 156"
157,-0.227594543641128,"Text entry 157"
158,1.36027478154604,"Text entry 158"
159,0.427809843170689,"Text entry 159"
160,-0.201192473825913,"Text entry 160"
161,0.303064215642844,"Text entry 161"
162,-0.662276351169073,"Text entry 162"
163,0.0382453888906906,"Text entry 163"
164,-1.0018298339917,"Text entry 164"
165,0.392087028883911,"Text entry 165"
166,0.232629104901652,"Text entry 166"
167,0.690629579613244,"Text entry 167"
168,0.576960677709519,"Text entry 168"
169,-0.203710476136764,"Text entry 169"
170,0.321329322360303,"Text entry 170"
171,0.0956631746412929,"Text entry 171"
172,0.905201096785662,"Text entry 172"
173,-1.01504950555393,"Text entry 173"
174,-0.507572641396588,"Text entry 174"
175,-0.045249148283394,"Text entry 175"
176,-0.815347169211171,"Text entry 176"
177,1.53324734250255,"Text entry 177"
178,0.0692211353862423,"Text entry 178"
179,-0.806211281424796,"Text entry 179"
180,-0.893571118275468,"Text entry 180"
181,1.72146846945463,"Text entry 181"
182,-0.756006329654609,"Text entry 182"
183,-1.12560193175957,"Text entry 183"
184,0.250297107378791,"Text entry 184"
185,-0.318464650632881,"Text entry 185"
186,0.375515262822074,"Text entry 186"
187,-0.6983186174163,"Text entry 187"
188,-0.415118939683887,"Text entry 188"
189,0.906232716894551,"Text entry 189"
190,0.231444250724309,"Text entry 190"
191,1.60368604340703,"Text entry 191"
192,-0.310537458003632,"Text entry 192"
193,0.71016574463448,"Text entry 193"
194,-0.593407602469114,"Text entry 194"
195,-0.185894929887703,"Text entry 195"
196,0.206822582821445,"Text entry 196"
197,-0.331297689170693,"Text entry 197"
198,-1.28834131942935,"Text entry 198"
199,-1.075061658101,"Text entry 199"
200,-0.754719113183274,"Text entry 200"
201,0.663887755326623,"Text entry 201"
202,0.444204605576134,"Text entry 202"
203,1.50648533035771,"Text entry 203"
204,0.0675489664141134,"Text entry 204"
205,-0.217493769178895,"Text entry 205"
206,1.03428135923835,"Text entry 206"
207,-0.534865409169753,"Text entry 207"
208,-0.431614306974118,"Text entry 208"
209,1.52141946471586,"Text entry 209"
210,-0.201510218661339,"Text entry 210"
211,0.0144646419269843,"Text entry 211"
212,0.41154310418937,"Text entry 212"
213,1.05563513823376,"Text entry 213"
214,-0.418390040555038,"Text entry 214"
215,-0.00320785904498137,"Text entry 215"
216,1.48829887629124,"Text entry 216"
217,0.165120276228102,"Text entry 217"
218,-1.22828099346714,"Text entry 218"
219,0.2488350618625,"Text entry 219"
220,0.135493237371182,"Text entry 220"
221,0.507488995338279,"Text entry 221"
222,-0.646731524442411,"Text entry 222"
223,-0.721996038907804,"Text entry 223"
224,-0.642396179752971,"Text entry 224"
225,1.28665436120997,"Text entry 225"
226,-0.0642387153029896,"Text entry 226"
227,1.30338587982459,"Text entry 227"
228,-1.51850708722911,"Text entry 228"
229,-0.507518416611494,"Text entry 229"
230,0.492040068459975,"Text entry 230"
231,-1.99891914346035,"Text entry 231"
232,1.13839939301464,"Text entry 232"
233,-0.121666000364806,"Text entry 233"
234,1.58660117057671,"Text entry 234"
235,-1.06295594132886,"Text entry 235"
236,-0.879135092136704,"Text entry 236"
237,0.811126049580592,"Text entry 237"
238,1.4272669557782,"Text entry 238"
239,-0.394668725635403,"Text entry 239"
240,1.17558574375005,"Text entry 240"
241,1.58332905039313,"Text entry 241"
242,1.24260925532121,"Text entry 242"
243,-0.294442794974739,"Text entry 243"
244,0.414589920628863,"Text entry 244"
245,0.482126231710461,"Text entry 245"
246,0.0646435349955647,"Text entry 246"
247,1.53924992257116,"Text entry 247"
248,0.134971386258463,"Text entry 248"
249,0.287625702996583,"Text entry 249"
250,2.27358691167004,"Text entry 250"
251,-2.3086345066814,"Text entry 251"
252,-1.82478036623563,"Text entry 252"
253,0.711500599781839,"Text entry 253"
254,0.283368516395551,"Text entry 254"
255,-0.432052802190575,"Text entry 255"
256,0.052925924251855,"Text entry 256"
257,0.473911281104878,"Text entry 257"
258,0.252810185582035,"Text entry 258"
259,-1.37385664015513,"Text entry 259"
260,-0.0252830776640552,"Text entry 260"
261,0.621069232699731,"Text entry 261"
262,-1.03968757587866,"Text entry 262"
263,2.1815394080487,"Text entry 263"
264,1.2487675808211,"Text entry 264"
265,-0.418638992894853,"Text entry 265"
266,-0.748966307948962,"Text entry 266"
267,1.61959666209157,"Text entry 267"
268,-0.269842889283356,"Text entry 268"
269,-1.38076740924127,"Text entry 269"
270,0.345714908611991,"Text entry 270"
271,0.661023479280919,"Text entry 271"
272,-0.0289932245015017,"Text entry 272"
273,2.16309704131725,"Text entry 273"
274,-0.199966517294283,"Text entry 274"
275,-1.02634649772162,"Text entry 275"
276,-1.37087419748123,"Text entry 276"
277,-1.73681422483524,"Text entry 277"
278,1.09409850289279,"Text entry 278"
279,1.2096238344188,"Text entry 279"
280,0.880137452709003,"Text entry 280"
281,-1.76814292274152,"Text entry 281"
282,-1.11666306998801,"Text entry 282"
283,0.716379456316223,"Text entry 283"
284,0.340633195341616,"Text entry 284"
285,1.82389153333804,"Text entry 285"
286,0.201491242158895,"Text entry 286"
287,1.45009752261743,"Text entry 287"
288,-0.253426741605235,"Text entry 288"
289,-0.701189583081593,"Text entry 289"
290,0.381203244410216,"Text entry 290"
291,-0.00926207303342799,"Text entry 291"
292,-1.09876434230903,"Text entry 292"
293,1.59915001977121,"Text entry 293"
294,-0.280276440884351,"Text entry 294"
295,-0.0225562231675091,"Text entry 295"
296,-0.14959089714888,"Text entry 296"
297,0.33410951846022,"Text entry 297"
298,-1.0815930865696,"Text entry 298"
299,-0.909896944315139,"Text entry 299"
300,0.982425446633314,"Text entry 300"
301,1.62466566276935,"Text entry 301"
302,-0.756499128228171,"Text entry 302"
303,-1.13894104950587,"Text entry 303"
304,0.561880364563954,"Text entry 304"
305,-0.563142759642426,"Text entry 305"
306,0.137601071042784,"Text entry 306"
307,0.23328429901288,"Text entry 307"
308,-0.138919216746403,"Text entry 308"
309,1.88295648241452,"Text entry 309"
310,-1.6512175854333,"Text entry 310"
311,-1.36556535037142,"Text entry 311"
312,1.19063058062496,"Text entry 312"
313,-1.98659370615591,"Text entry 313"
314,-1.76586294048925,"Text entry 314"
315,-0.327085452767125,"Text entry 315"
316,0.899192165936846,"Text entry 316"
317,-0.352601007417044,"Text entry 317"
318,0.941275798243006,"Text entry 318"
319,-0.740440058432721,"Text entry 319"
320,-0.532408322253009,"Text entry 320"
321,-0.748403704933038,"Text entry 321"
322,0.455667024177879,"Text entry 322"
323,0.540478882751004,"Text entry 323"
324,0.357648086561115,"Text entry 324"
325,-0.450452559026228,"Text entry 325"
326,1.82930024399863,"Text entry 326"
327,1.18009648486604,"Text entry 327"
328,2.52761311754921,"Text entry 328"
329,0.469660035457671,"Text entry 329"
330,-2.27837593042923,"Text entry 330"
331,0.956039990142639,"Text entry 331"
332,-0.599577306699509,"Text entry 332"
333,-1.33712841823792,"Text entry 333"
334,1.17434840947574,"Text entry 334"
335,-0.592664726080064,"Text entry 335"
336,1.70821519268585,"Text entry 336"
337,0.104582701750238,"Text entry 337"
338,-0.926960814633867,"Text entry 338"
339,0.822306710100329,"Text entry 339"
340,-0.156956285287467,"Text entry 340"
341,-0.754937950060816,"Text entry 341"
342,1.72014497399222,"Text entry 342"
343,0.861505916826819,"Text entry 343"
344,-0.398119276218458,"Text entry 344"
345,0.847172012591491,"Text entry 345"
346,-0.798884846714543,"Text entry 346"
347,-1.11646582499905,"Text entry 347"
348,0.00598735052539205,"Text entry 348"
349,0.404150769976232,"Text entry 349"
350,-1.25374717629291,"Text entry 350"
351,-0.326266509826119,"Text entry 351"
352,-1.07752262370578,"Text entry 352"
353,-0.30674159379113,"Text entry 353"
354,0.31466468844045,"Text entry 354"
355,0.209297090915359,"Text entry 355"
356,1.13292357587592,"Text entry 356"
357,-1.15210278223561,"Text entry 357"
358,-1.64277544614352,"Text entry 358"
359,0.17562428901102,"Text entry 359"
360,-0.517581482273816,"Text entry 360"
361,0.214681259612887,"Text entry 361"
362,-1.06648002177348,"Text entry 362"
363,-0.303318964921394,"Text entry 363"
364,0.705890970536743,"Text entry 364"
365,0.668493193356154,"Text entry 365"
366,-0.308882689087474,"Text entry 366"
367,0.151371602415281,"Text entry 367"
368,-0.00292884483126234,"Text entry 368"
369,0.329345720610627,"Text entry 369"
370,-0.792613819493171,"Text entry 370"
371,-1.24818380273292,"Text entry 371"
372,1.24955633492857,"Text entry 372"
373,-1.49064218280599,"Text entry 373"
374,0.174668705887672,"Text entry 374"
375,0.680749319140732,"Text entry 375"
376,-0.251907513198623,"Text entry 376"
377,-0.228242163422492,"Text entry 377"
378,-0.254273392214403,"Text entry 378"
379,-0.648403249197168,"Text entry 379"
380,0.99503966039514,"Text entry 380"
381,-1.35885930016938,"Text entry 381"
382,1.14450377553044,"Text entry 382"
383,-0.451982498764111,"Text entry 383"
384,-0.0420213108892528,"Text entry 384"
385,-0.280927772147953,"Text entry 385"
386,-0.595965933628172,"Text entry 386"
387,-0.379432901680781,"Text entry 387"
388,-1.2518835244838,"Text entry 388"
389,0.579878675037213,"Text entry 389"
390,1.38393737590029,"Text entry 390"
391,-2.1547304756417,"Text entry 391"
392,-0.0116926686283337,"Text entry 392"
393,-1.12708297982413,"Text entry 393"
394,-1.79594718978821,"Text entry 394"
395,0.828251368146487,"Text entry 395"
396,0.812791614125627,"Text entry 396"
397,-2.03538445414305,"Text entry 397"
398,1.07043055969996,"Text entry 398"
399,0.390218624057064,"Text entry 399"
400,-0.621599528931297,"Text entry 400"
401,0.513795071869984,"Text entry 401"
402,-1.44284516131899,"Text entry 402"
403,0.975744734852471,"Text entry 403"
404,-0.254888521639618,"Text entry 404"
405,-0.529260581962722,"Text entry 405"
406,0.390164834565795,"Text entry 406"
407,-0.394775910260136,"Text entry 407"
408,-0.0638045109463232,"Text entry 408"
409,-1.02345521381765,"Text entry 409"
410,-0.690867792262172,"Text entry 410"
411,0.731192325926035,"Text entry 411"
412,0.950053598742562,"Text entry 412"
413,0.665357491985646,"Text entry 413"
414,-0.113527759762976,"Text entry 414"
415,0.220246181183702,"Text entry 415"
416,0.984050770929836,"Text entry 416"
417,1.19601733083329,"Text entry 417"
418,0.670070377748745,"Text entry 418"
419,-0.468575582867976,"Text entry 419"
420,0.510350853754617,"Text entry 420"
421,0.767302642292943,"Text entry 421"
422,-0.369305030761576,"Text entry 422"
423,-0.718985413417458,"Text entry 423"
424,-0.851518217269728,"Text entry 424"
425,-0.135390163588749,"Text entry 425"
426,0.312761234344206,"Text entry 426"
427,-0.0528882921628538,"Text entry 427"
428,0.313031953543378,"Text entry 428"
429,-1.09753854792743,"Text entry 429"
430,1.78769865182048,"Text entry 430"
431,-0.526401593650149,"Text entry 431"
432,0.26959779407703,"Text entry 432"
433,0.699923813907498,"Text entry 433"
434,-2.34420436992401,"Text entry 434"
435,-2.02232413435706,"Text entry 435"
436,-0.950987987512601,"Text entry 436"
437,0.426840623862027,"Text entry 437"
438,-0.276076731879171,"Text entry 438"
439,-1.73151178931647,"Text entry 439"
440,1.04228372870067,"Text entry 440"
441,0.494488065829729,"Text entry 441"
442,0.287984828092414,"Text entry 442"
443,0.503672020974942,"Text entry 443"
444,0.384414935842618,"Text entry 444"
445,-0.792418729003312,"Text entry 445"
446,1.52266737168672,"Text entry 446"
447,-0.462768286552018,"Text entry 447"
448,0.316622445908499,"Text entry 448"
449,-1.10461895898644,"Text entry 449"
450,0.213844618886299,"Text entry 450"
451,0.658934481625225,"Text entry 451"
452,0.114247390443023,"Text entry 452"
453,-0.156409586399941,"Text entry 453"
454,0.148134068152405,"Text entry 454"
455,-0.0317233860113181,"Text entry 455"
456,-0.0326092400462926,"Text entry 456"
457,-0.483575564715476,"Text entry 457"
458,-0.383318911252213,"Text entry 458"
459,-1.7435166374246,"Text entry 459"
460,-1.27067834185319,"Text entry 460"
461,0.566515609517356,"Text entry 461"
462,1.19043429411172,"Text entry 462"
463,-0.34789640177611,"Text entry 463"
464,-0.612723610220804,"Text entry 464"
465,0.427304631329815,"Text entry 465"
466,0.474130499540746,"Text entry 466"
467,-0.142431136392637,"Text entry 467"
468,0.801923810483849,"Text entry 468"
469,1.17996041332456,"Text entry 469"
470,0.671380480073795,"Text entry 470"
471,-0.00871246107198115,"Text entry 471"
472,0.116651392413063,"Text entry 472"
473,-0.591271263662549,"Text entry 473"
474,0.0634930788091994,"Text entry 474"
475,0.61299298807294,"Text entry 475"
476,-2.3009530836472,"Text entry 476"
477,-0.465410468076819,"Text entry 477"
478,-1.69062517728771,"Text entry 478"
479,-0.795905472164239,"Text entry 479"
480,1.25777141524798,"Text entry 480"
481,0.0824420082315684,"Text entry 481"
482,0.458110039989877,"Text entry 482"
483,0.0633553337446602,"Text entry 483"
484,0.210924112994228,"Text entry 484"
485,1.09954522997173,"Text entry 485"
486,-1.00398499822208,"Text entry 486"
487,-1.58807992628739,"Text entry 487"
488,-1.53582228467911,"Text entry 488"
489,-0.322318143663381,"Text entry 489"
490,-0.198412883745566,"Text entry 490"
491,-0.107404603905446,"Text entry 491"
492,0.912062767871254,"Text entry 492"
493,-0.0604812477427093,"Text entry 493"
494,0.951508865362176,"Text entry 494"
495,0.653674576834762,"Text entry 495"
496,-2.45132224180285,"Text entry 496"
497,0.728242812167456,"Text entry 497"
498,0.153673279738636,"Text entry 498"
499,-0.665471830084449,"Text entry 499"
500,1.57784949111248,"Text entry 500"
501,1.67327467655434,"Text entry 501"
502,1.77275861616973,"Text entry 502"
503,-1.30795035252259,"Text entry 503"
504,0.85206267222449,"Text entry 504"
505,0.912310056278153,"Text entry 505"
506,0.638523455402096,"Text entry 506"
507,-0.499251154528828,"Text entry 507"
508,-1.23132648506354,"Text entry 508"
509,0.518022456664836,"Text entry 509"
510,1.26920053873859,"Text entry 510"
511,-0.151654692596389,"Text entry 511"
512,-1.78704298114241,"Text entry 512"
513,1.10425495369926,"Text entry 513"
514,0.85356161792161,"Text entry 514"
515,1.76531840057058,"Text entry 515"
516,-0.27677454358365,"Text entry 516"
517,-0.187941564993109,"Text entry 517"
518,-0.0141516417202329,"Text entry 518"
519,-0.981122407942266,"Text entry 519"
520,0.635196046426391,"Text entry 520"
521,-0.976132808022832,"Text entry 521"
522,-1.10752235073606,"Text entry 522"
523,-0.950221858674989,"Text entry 523"
524,-0.269164359595355,"Text entry 524"
525,-0.170830768220909,"Text entry 525"
526,-2.38732625979657,"Text entry 526"
527,-0.847878924082644,"Text entry 527"
528,-0.526541791216276,"Text entry 528"
529,0.679650225475762,"Text entry 529"
530,0.0056991607457639,"Text entry 530"
531,0.136611277427906,"Text entry 531"
532,0.518817097494325,"Text entry 532"
533,-0.529779513777618,"Text entry 533"
534,-1.34587653260257,"Text entry 534"
535,0.660156077398024,"Text entry 535"
536,-1.14522950328918,"Text entry 536"
537,-0.190776446368661,"Text entry 537"
538,0.812278422151797,"Text entry 538"
539,-0.655326686776438,"Text entry 539"
540,1.02854433141772,"Text entry 540"
541,0.527926870901563,"Text entry 541"
542,0.36226751596284,"Text entry 542"
543,-0.736564947741199,"Text entry 543"
544,-1.14745598945074,"Text entry 544"
545,1.07119558998845,"Text entry 545"
546,0.397202857254614,"Text entry 546"
547,-1.76520376237096,"Text entry 547"
548,-0.109595608720483,"Text entry 548"
549,-0.701656185764195,"Text entry 549"
550,-1.40201538793024,"Text entry 550"
551,-1.28524729122746,"Text entry 551"
552,0.0187361328744849,"Text entry 552"
553,2.62141016308928,"Text entry 553"
554,-1.40628435975398,"Text entry 554"
555,-1.39901235968219,"Text entry 555"
556,1.11281468641488,"Text entry 556"
557,1.29843791502458,"Text entry 557"
558,1.13558599006283,"Text entry 558"
559,0.017495194342369,"Text entry 559"
560,-1.79380535282363,"Text entry 560"
561,0.235680813351837,"Text entry 561"
562,-1.87819515295422,"Text entry 562"
563,-1.40502653240107,"Text entry 563"
564,-1.74931116886522,"Text entry 564"
565,0.351450192002533,"Text entry 565"
566,-1.71182172035117,"Text entry 566"
567,1.36769480657515,"Text entry 567"
568,0.743461098173899,"Text entry 568"
569,0.233202992168619,"Text entry 569"
570,-0.757148801467166,"Text entry 570"
571,-0.896418404854907,"Text entry 571"
572,-1.08048090230285,"Text entry 572"
573,-0.566181040253506,"Text entry 573"
574,-0.114825196257305,"Text entry 574"
575,0.21376168474247,"Text entry 575"
576,0.64758251114862,"Text entry 576"
577,0.250225997091415,"Text entry 577"
578,0.916093012640001,"Text entry 578"
579,-0.36874128338916,"Text entry 579"
580,0.631999269199676,"Text entry 580"
581,1.99831936016403,"Text entry 581"
582,0.571900702652118,"Text entry 582"
583,0.345355359222495,"Text entry 583"
584,0.0453428629863423,"Text entry 584"
585,-1.48880752892184,"Text entry 585"
586,-1.5711896984948,"Text entry 586"
587,-0.292175482685387,"Text entry 587"
588,0.867358761362849,"Text entry 588"
589,-0.532024357032298,"Text entry 589"
590,0.677423390534652,"Text entry 590"
591,-0.51170459663498,"Text entry 591"
592,1.49673186781835,"Text entry 592"
593,2.24062930555483,"Text entry 593"
594,-0.416770715470231,"Text entry 594"
595,-0.308040412534839,"Text entry 595"
596,-0.272098379074893,"Text entry 596"
597,0.154152576775597,"Text entry 597"
598,-1.33710173227363,"Text entry 598"
599,1.4374271792915,"Text entry 599"
600,-1.45724065978495,"Text entry 600"
601,1.70183188422402,"Text entry 601"
602,-1.67998820464573,"Text entry 602"
603,2.02709444072938,"Text entry 603"
604,1.4965341947525,"Text entry 604"
605,-0.113519876721875,"Text entry 605"
606,-0.309255338054771,"Text entry 606"
607,-1.45881870221989,"Text entry 607"
608,-0.509659850992706,"Text entry 608"
609,-1.08924237016973,"Text entry 609"
610,-0.0184118322413114,"Text entry 610"
611,0.501339345631625,"Text entry 611"
612,0.0630970220680348,"Text entry 612"
613,-0.602123114580969,"Text entry 613"
614,0.503334444868237,"Text entry 614"
615,-0.667540118495408,"Text entry 615"
616,-0.939739029805065,"Text entry 616"
617,-1.10076033124086,"Text entry 617"
618,-1.89127568482478,"Text entry 618"
619,1.20163905708739,"Text entry 619"
620,2.82033432468079,"Text entry 620"
621,-0.488145581788416,"Text entry 621"
622,-0.713625917017591,"Text entry 622"
623,0.675621654306466,"Text entry 623"
624,-0.0303359247449065,"Text entry 624"
625,-0.323502519056156,"Text entry 625"
626,0.168877784038385,"Text entry 626"
627,-1.92795785214642,"Text entry 627"
628,1.54111611197374,"Text entry 628"
629,0.782112830239446,"Text entry 629"
630,0.230785062303441,"Text entry 630"
631,0.801317724938657,"Text entry 631"
632,-2.58845782768056,"Text entry 632"
633,0.390180695453902,"Text entry 633"
634,-1.16925347145946,"Text entry 634"
635,1.26935688714155,"Text entry 635"
636,0.167155350964973,"Text entry 636"
637,0.715677538290751,"Text entry 637"
638,1.05228847288348,"Text entry 638"
639,0.758521906223553,"Text entry 639"
640,-1.15740763301916,"Text entry 640"
641,1.24596464232959,"Text entry 641"
642,-0.861840606346239,"Text entry 642"
643,0.251749082616524,"Text entry 643"
644,-1.42313266774668,"Text entry 644"
645,0.516342137375716,"Text entry 645"
646,-0.455943796225622,"Text entry 646"
647,2.06222335707858,"Text entry 647"
648,0.466688886085693,"Text entry 648"
649,-0.0864979733133637,"Text entry 649"
650,0.143385414245611,"Text entry 650"
651,1.08130502933787,"Text entry 651"
652,-1.51031542017003,"Text entry 652"
653,-0.857100916877093,"Text entry 653"
654,-0.595505951985907,"Text entry 654"
655,-0.306844504229731,"Text entry 655"
656,0.192623591750477,"Text entry 656"
657,-0.652552308764266,"Text entry 657"
658,-1.22122473379562,"Text entry 658"
659,0.764639521796891,"Text entry 659"
660,-1.24261978343526,"Text entry 660"
661,0.826946411955841,"Text entry 661"
662,-0.366173642419676,"Text entry 662"
663,-2.59476483960245,"Text entry 663"
664,0.527152906347636,"Text entry 664"
665,1.66439916243589,"Text entry 665"
666,-0.683324877237874,"Text entry 666"
667,-0.848207323072674,"Text entry 667"
668,-1.38859773348541,"Text entry 668"
669,0.103535032281192,"Text entry 669"
670,-0.364303798979714,"Text entry 670"
671,0.758880700959918,"Text entry 671"
672,-1.06416862970938,"Text entry 672"
673,1.11627293963494,"Text entry 673"
674,-0.977396980926674,"Text entry 674"
675,-0.15214216973922,"Text entry 675"
676,1.31076131823221,"Text entry 676"
677,0.68147523674014,"Text entry 677"
678,0.109511764597927,"Text entry 678"
679,0.575598100843339,"Text entry 679"
680,0.478651100848171,"Text entry 680"
681,0.648515457030933,"Text entry 681"
682,-2.69955497655,"Text entry 682"
683,-0.47737550446375,"Text entry 683"
684,1.70630375296058,"Text entry 684"
685,-1.85441718918618,"Text entry 685"
686,-0.592082050574179,"Text entry 686"
687,0.194744064012149,"Text entry 687"
688,0.215325391246187,"Text entry 688"
689,-0.304915871982145,"Text entry 689"
690,-0.79264933733616,"Text entry 690"
691,1.6215096379268,"Text entry 691"
692,-0.775102909896608,"Text entry 692"
693,0.312444169535807,"Text entry 693"
694,1.03037285440402,"Text entry 694"
695,0.0141754272578832,"Text entry 695"
696,0.990598807326398,"Text entry 696"
697,-1.54265571889355,"Text entry 697"
698,0.769457245544945,"Text entry 698"
699,-0.339209122068881,"Text entry 699"
700,0.240940344916119,"Text entry 700"
701,-0.199971155668691,"Text entry 701"
702,1.37310050605336,"Text entry 702"
703,-0.00949479886713396,"Text entry 703"
704,-0.520697744493388,"Text entry 704"
705,-1.03701763637684,"Text entry 705"
706,-1.50207453087688,"Text entry 706"
707,-0.17350799718431,"Text entry 707"
708,0.177583549690724,"Text entry 708"
709,1.20102029940193,"Text entry 709"
710,0.743185402734702,"Text entry 710"
711,0.32006218978691,"Text entry 711"
712,-0.968997294532017,"Text entry 712"
713,0.920514331645044,"Text entry 713"
714,0.845480978301786,"Text entry 714"
715,1.04866884983352,"Text entry 715"
